
10.859194	0.0 %	0.0 %
10.860475	0.0 %	0.0 %
10.864743	0.0 %	0.0 %
10.866218	0.0 %	0.0 %
10.87246	0.0 %	0.0 %
10.877515	0.0 %	0.0 %
10.879955	0.0 %	0.0 %
10.881665	0.0 %	0.0 %
10.883388	0.0 %	0.0 %
10.887004	0.0 %	0.0 %
10.889204	0.0 %	0.0 %
10.89442	0.0 %	0.0 %
10.899553	0.0 %	0.0 %
10.901598	0.0 %	0.0 %
10.903033	0.0 %	0.0 %
10.906517	0.0 %	0.0 %
10.914597	0.0 %	0.0 %
10.917528	0.0 %	0.0 %
10.919283	0.0 %	0.0 %
10.922638	0.0 %	0.0 %
10.924527	0.0 %	0.0 %
10.927159	0.0 %	0.0 %
10.929262	0.0 %	0.0 %
10.934365	0.0 %	0.0 %
10.9394	0.0 %	0.0 %
10.944406	0.0 %	0.0 %
10.949568	0.0 %	0.0 %
10.965233	0.0 %	0.0 %
10.969386	0.0 %	0.0 %
10.973333	0.0 %	0.0 %
10.975199	0.0 %	0.0 %
10.977497	0.0 %	0.0 %
10.979929	0.0 %	0.0 %
10.984587	0.0 %	0.0 %
10.989595	0.0 %	0.0 %
10.994577	0.0 %	0.0 %
10.999504	0.0 %	0.0 %
11.004443	0.0 %	0.0 %
11.009274	0.0 %	0.0 %
11.014417	0.0 %	0.0 %
11.019311	0.0 %	0.0 %
11.024311	0.0 %	0.0 %
11.029854	0.0 %	0.0 %
11.034934	0.0 %	0.0 %
11.039435	0.0 %	0.0 %
11.044392	0.0 %	0.0 %
11.049748	0.0 %	0.0 %
11.054338	0.0 %	0.0 %
11.059222	0.0 %	0.0 %
11.064374	0.0 %	0.0 %
11.069322	0.0 %	0.0 %
11.078812	0.0 %	0.0 %
11.080738	0.0 %	0.0 %
11.084319	0.0 %	0.0 %
11.089228	0.0 %	0.0 %
11.094351	0.0 %	0.0 %
11.099273	0.0 %	0.0 %
11.104284	0.0 %	0.0 %
11.109209	0.0 %	0.0 %
11.11432	0.0 %	0.0 %
11.122355	0.0 %	0.0 %
11.124314	0.0 %	0.0 %
11.129211	0.0 %	0.0 %
11.134286	0.0 %	0.0 %
11.139298	0.0 %	0.0 %
11.144268	0.0 %	0.0 %
11.149264	0.0 %	0.0 %
11.15428	0.0 %	0.0 %
11.159278	0.0 %	0.0 %
11.164761	0.0 %	0.0 %
11.169235	0.0 %	0.0 %
11.174223	0.0 %	0.0 %
11.179237	0.0 %	0.0 %
11.184319	0.0 %	0.0 %
11.189237	0.0 %	0.0 %
11.194765	0.0 %	0.0 %
11.19929	0.0 %	0.0 %
11.204265	0.0 %	0.0 %
11.214022	0.0 %	0.0 %
11.216425	0.0 %	0.0 %
11.219403	0.0 %	0.0 %
11.224297	0.0 %	0.0 %
11.229261	0.0 %	0.0 %
11.234461	0.0 %	0.0 %
11.239396	0.0 %	0.0 %
11.244421	0.0 %	0.0 %
11.249151	0.0 %	0.0 %
11.254278	0.0 %	0.0 %
11.259274	0.0 %	0.0 %
11.264243	0.0 %	0.0 %
11.269115	0.0 %	0.0 %
11.274231	0.0 %	0.0 %
11.279202	0.0 %	0.0 %
11.284241	0.0 %	0.0 %
11.294295	0.0 %	0.0 %
11.295988	0.0 %	0.0 %
11.299282	0.0 %	0.0 %
11.304209	0.0 %	0.0 %
11.309144	0.0 %	0.0 %
11.314241	0.0 %	0.0 %
11.319186	0.0 %	0.0 %
11.32422	0.0 %	0.0 %
11.329148	0.0 %	0.0 %
11.334301	0.0 %	0.0 %
11.33915	0.0 %	0.0 %
11.344293	0.0 %	0.0 %
11.349146	0.0 %	0.0 %
11.354237	0.0 %	0.0 %
11.375037	0.0 %	0.0 %
11.375498	0.0 %	0.0 %
11.376377	0.0 %	0.0 %
11.377103	0.0 %	0.0 %
11.389974	0.0 %	0.0 %
11.392384	0.0 %	0.0 %
11.394566	0.0 %	0.0 %
11.399437	0.0 %	0.0 %
11.404444	0.0 %	0.0 %
11.404901	0.0 %	0.0 %
11.409596	0.0 %	0.0 %
11.414484	0.0 %	0.0 %
11.421939	0.0 %	0.0 %
11.424889	0.0 %	0.0 %
11.432007	0.0 %	0.0 %
11.434549	0.0 %	0.0 %
11.439983	0.0 %	0.0 %
11.444307	0.0 %	0.0 %
11.449495	0.0 %	0.0 %
11.454846	0.0 %	0.0 %
11.459169	0.0 %	0.0 %
11.464649	0.0 %	0.0 %
11.469468	0.0 %	0.0 %
11.476733	0.0 %	0.0 %
11.480819	0.0 %	0.0 %
11.484294	0.0 %	0.0 %
11.489697	0.0 %	0.0 %
11.494332	0.0 %	0.0 %
11.500045	0.0 %	0.0 %
11.504388	0.0 %	0.0 %
11.509229	0.0 %	0.0 %
11.514579	0.0 %	0.0 %
11.519261	0.0 %	0.0 %
11.524649	0.0 %	0.0 %
11.529238	0.0 %	0.0 %
11.534655	0.0 %	0.0 %
11.539224	0.0 %	0.0 %
11.545034	0.0 %	0.0 %
11.549398	0.0 %	0.0 %
11.554802	0.0 %	0.0 %
11.55928	0.0 %	0.0 %
11.564714	0.0 %	0.0 %
11.569262	0.0 %	0.0 %
11.574713	0.0 %	0.0 %
11.579237	0.0 %	0.0 %
11.584903	0.0 %	0.0 %
11.589784	0.0 %	0.0 %
11.594494	0.0 %	0.0 %
11.599474	0.0 %	0.0 %
11.604464	0.0 %	0.0 %
11.609534	0.0 %	0.0 %
11.614198	0.0 %	0.0 %
11.619144	0.0 %	0.0 %
11.624271	0.0 %	0.0 %
11.629301	0.0 %	0.0 %
11.634216	0.0 %	0.0 %
11.639412	0.0 %	0.0 %
11.644442	0.0 %	0.0 %
11.649402	0.0 %	0.0 %
11.654576	0.0 %	0.0 %
11.659512	0.0 %	0.0 %
11.664308	0.0 %	0.0 %
11.66951	0.0 %	0.0 %
11.674448	0.0 %	0.0 %
11.680448	0.0 %	0.0 %
11.684717	0.0 %	0.0 %
11.691406	0.0 %	0.0 %
11.694875	0.0 %	0.0 %
11.699261	0.0 %	0.0 %
11.704251	0.0 %	0.0 %
11.70942	0.0 %	0.0 %
11.714603	0.0 %	0.0 %
11.719144	0.0 %	0.0 %
11.724403	0.0 %	0.0 %
11.729279	0.0 %	0.0 %
11.735183	0.0 %	0.0 %
11.739178	0.0 %	0.0 %
11.744357	0.0 %	0.0 %
11.749169	0.0 %	0.0 %
11.754313	0.0 %	0.0 %
11.75913	0.0 %	0.0 %
11.76425	0.0 %	0.0 %
11.769192	0.0 %	0.0 %
11.774193	0.0 %	0.0 %
11.779274	0.0 %	0.0 %
11.784718	0.0 %	0.0 %
11.794361	0.0 %	0.0 %
11.797877	0.0 %	0.0 %
11.799876	0.0 %	0.0 %
11.8042	0.0 %	0.0 %
11.809231	0.0 %	0.0 %
11.814371	0.0 %	0.0 %
11.819155	0.0 %	0.0 %
11.824225	0.0 %	0.0 %
11.829172	0.0 %	0.0 %
11.834647	0.0 %	0.0 %
11.842562	0.0 %	0.0 %
11.844871	0.0 %	0.0 %
11.849135	0.0 %	0.0 %
11.854225	0.0 %	0.0 %
11.859136	0.0 %	0.0 %
11.864323	0.0 %	0.0 %
11.869177	0.0 %	0.0 %
11.874393	0.0 %	0.0 %
11.879183	0.0 %	0.0 %
11.88424	0.0 %	0.0 %
11.8969	0.0 %	0.0 %
11.900286	0.0 %	0.0 %
11.903413	0.0 %	0.0 %
11.905077	0.0 %	0.0 %
11.909554	0.0 %	0.0 %
11.914524	0.0 %	0.0 %
11.919365	0.0 %	0.0 %
11.924225	0.0 %	0.0 %
11.92927	0.0 %	0.0 %
11.934204	0.0 %	0.0 %
11.939259	0.0 %	0.0 %
11.944208	0.0 %	0.0 %
11.949158	0.0 %	0.0 %
11.954206	0.0 %	0.0 %
11.959098	0.0 %	0.0 %
11.96423	0.0 %	0.0 %
11.969233	0.0 %	0.0 %
11.974411	0.0 %	0.0 %
11.979142	0.0 %	0.0 %
11.984332	0.0 %	0.0 %
11.989307	0.0 %	0.0 %
11.994249	0.0 %	0.0 %
11.999123	0.0 %	0.0 %
12.004173	0.0 %	0.0 %
12.009084	0.0 %	0.0 %
12.014199	0.0 %	0.0 %
12.01912	0.0 %	0.0 %
12.024498	0.0 %	0.0 %
12.029166	0.0 %	0.0 %
12.034237	0.0 %	0.0 %
12.039455	0.0 %	0.0 %
12.044214	0.0 %	0.0 %
12.049187	0.0 %	0.0 %
12.05419	0.0 %	0.0 %
12.059127	0.0 %	0.0 %
12.0642	0.0 %	0.0 %
12.069466	0.0 %	0.0 %
12.074208	0.0 %	0.0 %
12.079136	0.0 %	0.0 %
12.08436	0.0 %	0.0 %
12.089208	0.0 %	0.0 %
12.094198	0.0 %	0.0 %
12.099121	0.0 %	0.0 %
12.104303	0.0 %	0.0 %
12.109122	0.0 %	0.0 %
12.114154	0.0 %	0.0 %
12.119138	0.0 %	0.0 %
12.124157	0.0 %	0.0 %
12.129175	0.0 %	0.0 %
12.134177	0.0 %	0.0 %
12.139116	0.0 %	0.0 %
12.144156	0.0 %	0.0 %
12.149084	0.0 %	0.0 %
12.154162	0.0 %	0.0 %
12.159113	0.0 %	0.0 %
12.16415	0.0 %	0.0 %
12.169094	0.0 %	0.0 %
12.174225	0.0 %	0.0 %
12.179183	0.0 %	0.0 %
12.184183	0.0 %	0.0 %
12.18926	0.0 %	0.0 %
12.194187	0.0 %	0.0 %
12.205238	0.0 %	0.0 %
12.211212	0.0 %	0.0 %
12.211946	0.0 %	0.0 %
12.215112	0.0 %	0.0 %
12.21927	0.0 %	0.0 %
12.224258	0.0 %	0.0 %
12.229165	0.0 %	0.0 %
12.23416	0.0 %	0.0 %
12.239311	0.0 %	0.0 %
12.244231	0.0 %	0.0 %
12.249608	0.0 %	0.0 %
12.25429	0.0 %	0.0 %
12.259141	0.0 %	0.0 %
12.264185	0.0 %	0.0 %
12.269132	0.0 %	0.0 %
12.274266	0.0 %	0.0 %
12.279127	0.0 %	0.0 %
12.284153	0.0 %	0.0 %
12.289125	0.0 %	0.0 %
12.294139	0.0 %	0.0 %
12.299192	0.0 %	0.0 %
12.311703	0.0 %	0.0 %
12.312542	0.0 %	0.0 %
12.31414	0.0 %	0.0 %
12.330029	0.0 %	0.0 %
12.330536	0.0 %	0.0 %
12.331182	0.0 %	0.0 %
12.334249	0.0 %	0.0 %
12.339062	0.0 %	0.0 %
12.34441	0.0 %	0.0 %
12.35015	0.0 %	0.0 %
12.354246	0.0 %	0.0 %
12.359086	0.0 %	0.0 %
12.364419	0.0 %	0.0 %
12.369125	0.0 %	0.0 %
12.374715	0.0 %	0.0 %
12.379131	0.0 %	0.0 %
12.384169	0.0 %	0.0 %
12.38933	0.0 %	0.0 %
12.395284	0.0 %	0.0 %
12.399224	0.0 %	0.0 %
12.404148	0.0 %	0.0 %
12.409053	0.0 %	0.0 %
12.414318	0.0 %	0.0 %
12.419149	0.0 %	0.0 %
12.424106	0.0 %	0.0 %
12.429104	0.0 %	0.0 %
12.434148	0.0 %	0.0 %
12.439137	0.0 %	0.0 %
12.444497	0.0 %	0.0 %
12.449214	0.0 %	0.0 %
12.454153	0.0 %	0.0 %
12.459037	0.0 %	0.0 %
12.464296	0.0 %	0.0 %
12.469436	0.0 %	0.0 %
12.47409	0.0 %	0.0 %
12.479166	0.0 %	0.0 %
12.484376	0.0 %	0.0 %
12.489188	0.0 %	0.0 %
12.494147	0.0 %	0.0 %
12.499126	0.0 %	0.0 %
12.504187	0.0 %	0.0 %
12.509137	0.0 %	0.0 %
12.514183	0.0 %	0.0 %
12.519082	0.0 %	0.0 %
12.524125	0.0 %	0.0 %
12.529098	0.0 %	0.0 %
12.534121	0.0 %	0.0 %
12.539374	0.0 %	0.0 %
12.544204	0.0 %	0.0 %
12.549148	0.0 %	0.0 %
12.554139	0.0 %	0.0 %
12.559135	0.0 %	0.0 %
12.564148	0.0 %	0.0 %
12.568983	0.0 %	0.0 %
12.575892	0.0 %	0.0 %
12.579099	0.0 %	0.0 %
12.584206	0.0 %	0.0 %
12.589051	0.0 %	0.0 %
12.594212	0.0 %	0.0 %
12.599043	0.0 %	0.0 %
12.604278	0.0 %	0.0 %
12.609135	0.0 %	0.0 %
12.614161	0.0 %	0.0 %
12.619154	0.0 %	0.0 %
12.624134	0.0 %	0.0 %
12.629128	0.0 %	0.0 %
12.63411	0.0 %	0.0 %
12.639159	0.0 %	0.0 %
12.644271	0.0 %	0.0 %
12.649114	0.0 %	0.0 %
12.654358	0.0 %	0.0 %
12.659139	0.0 %	0.0 %
12.664384	0.0 %	0.0 %
12.675739	0.0 %	0.0 %
12.676144	0.0 %	0.0 %
12.679134	0.0 %	0.0 %
12.684266	0.0 %	0.0 %
12.689592	0.0 %	0.0 %
12.694208	0.0 %	0.0 %
12.699698	0.0 %	0.0 %
12.705082	0.0 %	0.0 %
12.709676	0.0 %	0.0 %
12.714342	0.0 %	0.0 %
12.72275	0.0 %	0.0 %
12.726676	0.0 %	0.0 %
12.729499	0.0 %	0.0 %
12.734636	0.0 %	0.0 %
12.739203	0.0 %	0.0 %
12.744137	0.0 %	0.0 %
12.749093	0.0 %	0.0 %
12.754799	0.0 %	0.0 %
12.759939	0.0 %	0.0 %
12.764273	0.0 %	0.0 %
12.769347	0.0 %	0.0 %
12.774695	0.0 %	0.0 %
12.779172	0.0 %	0.0 %
12.784099	0.0 %	0.0 %
12.789389	0.0 %	0.0 %
12.794199	0.0 %	0.0 %
12.799041	0.0 %	0.0 %
12.804177	0.0 %	0.0 %
12.809074	0.0 %	0.0 %
12.814101	0.0 %	0.0 %
12.819412	0.0 %	0.0 %
12.824604	0.0 %	0.0 %
12.829632	0.0 %	0.0 %
12.834093	0.0 %	0.0 %
12.83959	0.0 %	0.0 %
12.844811	0.0 %	0.0 %
12.849778	0.0 %	0.0 %
12.854736	0.0 %	0.0 %
12.859421	0.0 %	0.0 %
12.86421	0.0 %	0.0 %
12.869388	0.0 %	0.0 %
12.87444	0.0 %	0.0 %
12.879079	0.0 %	0.0 %
12.88413	0.0 %	0.0 %
12.889095	0.0 %	0.0 %
12.894217	0.0 %	0.0 %
12.907127	0.0 %	0.0 %
12.907718	0.0 %	0.0 %
12.910279	0.0 %	0.0 %
12.915565	0.0 %	0.0 %
12.920597	0.0 %	0.0 %
12.92541	0.0 %	0.0 %
12.929045	0.0 %	0.0 %
12.934435	0.0 %	0.0 %
12.941614	0.0 %	0.0 %
12.944308	0.0 %	0.0 %
12.949252	0.0 %	0.0 %
12.954602	0.0 %	0.0 %
12.959072	0.0 %	0.0 %
12.964785	0.0 %	0.0 %
12.969144	0.0 %	0.0 %
12.974612	0.0 %	0.0 %
12.979354	0.0 %	0.0 %
12.986453	0.0 %	0.0 %
12.990339	0.0 %	0.0 %
12.99469	0.0 %	0.0 %
12.999763	0.0 %	0.0 %
13.005654	0.0 %	0.0 %
13.00971	0.0 %	0.0 %
13.014694	0.0 %	0.0 %
13.019326	0.0 %	0.0 %
13.024232	0.0 %	0.0 %
13.030813	0.0 %	0.0 %
13.035364	0.0 %	0.0 %
13.050108	0.0 %	0.0 %
13.054525	0.0 %	0.0 %
13.057589	0.0 %	0.0 %
13.057871	0.0 %	0.0 %
13.061843	0.0 %	0.0 %
13.064689	0.0 %	0.0 %
13.068969	0.0 %	0.0 %
13.074471	0.0 %	0.0 %
13.079401	0.0 %	0.0 %
13.084268	0.0 %	0.0 %
13.091	0.0 %	0.0 %
13.094257	0.0 %	0.0 %
13.099382	0.0 %	0.0 %
13.104522	0.0 %	0.0 %
13.10931	0.0 %	0.0 %
13.11416	0.0 %	0.0 %
13.119137	0.0 %	0.0 %
13.124135	0.0 %	0.0 %
13.129152	0.0 %	0.0 %
13.134199	0.0 %	0.0 %
13.139178	0.0 %	0.0 %
13.144151	0.0 %	0.0 %
13.149097	0.0 %	0.0 %
13.154108	0.0 %	0.0 %
13.159106	0.0 %	0.0 %
13.164127	0.0 %	0.0 %
13.169235	0.0 %	0.0 %
13.17423	0.0 %	0.0 %
13.179027	0.0 %	0.0 %
13.18435	0.0 %	0.0 %
13.189083	0.0 %	0.0 %
13.194131	0.0 %	0.0 %
13.199119	0.0 %	0.0 %
13.204109	0.0 %	0.0 %
13.209108	0.0 %	0.0 %
13.214149	0.0 %	0.0 %
13.219262	0.0 %	0.0 %
13.224711	0.0 %	0.0 %
13.229101	0.0 %	0.0 %
13.234375	0.0 %	0.0 %
13.239143	0.0 %	0.0 %
13.244165	0.0 %	0.0 %
13.249104	0.0 %	0.0 %
13.254147	0.0 %	0.0 %
13.2591	0.0 %	0.0 %
13.267663	0.0 %	0.0 %
13.269696	0.0 %	0.0 %
13.274135	0.0 %	0.0 %
13.279154	0.0 %	0.0 %
13.284257	0.0 %	0.0 %
13.289116	0.0 %	0.0 %
13.294264	0.0 %	0.0 %
13.299026	0.0 %	0.0 %
13.304073	0.0 %	0.0 %
13.309008	0.0 %	0.0 %
13.314206	0.0 %	0.0 %
13.319017	0.0 %	0.0 %
13.324152	0.0 %	0.0 %
13.329047	0.0 %	0.0 %
13.334112	0.0 %	0.0 %
13.344167	0.0 %	0.0 %
13.346134	0.0 %	0.0 %
13.348994	0.0 %	0.0 %
13.354125	0.0 %	0.0 %
13.359057	0.0 %	0.0 %
13.364144	0.0 %	0.0 %
13.369101	0.0 %	0.0 %
13.374095	0.0 %	0.0 %
13.37914	0.0 %	0.0 %
13.384206	0.0 %	0.0 %
13.38916	0.0 %	0.0 %
13.394126	0.0 %	0.0 %
13.399118	0.0 %	0.0 %
13.404176	0.0 %	0.0 %
13.409235	0.0 %	0.0 %
13.414137	0.0 %	0.0 %
13.419129	0.0 %	0.0 %
13.424127	0.0 %	0.0 %
13.429124	0.0 %	0.0 %
13.434223	0.0 %	0.0 %
13.439026	0.0 %	0.0 %
13.444139	0.0 %	0.0 %
13.449192	0.0 %	0.0 %
13.454167	0.0 %	0.0 %
13.459432	0.0 %	0.0 %
13.46408	0.0 %	0.0 %
13.469031	0.0 %	0.0 %
13.474158	0.0 %	0.0 %
13.47905	0.0 %	0.0 %
13.484143	0.0 %	0.0 %
13.489033	0.0 %	0.0 %
13.494227	0.0 %	0.0 %
13.499087	0.0 %	0.0 %
13.504081	0.0 %	0.0 %
13.509016	0.0 %	0.0 %
13.515473	0.0 %	0.0 %
13.51911	0.0 %	0.0 %
13.524106	0.0 %	0.0 %
13.529155	0.0 %	0.0 %
13.53435	0.0 %	0.0 %
13.539123	0.0 %	0.0 %
13.544201	0.0 %	0.0 %
13.549182	0.0 %	0.0 %
13.554885	0.0 %	0.0 %
13.559582	0.0 %	0.0 %
13.564225	0.0 %	0.0 %
13.569126	0.0 %	0.0 %
13.574174	0.0 %	0.0 %
13.579222	0.0 %	0.0 %
13.584176	0.0 %	0.0 %
13.589042	0.0 %	0.0 %
13.594319	0.0 %	0.0 %
13.599042	0.0 %	0.0 %
13.60414	0.0 %	0.0 %
13.609127	0.0 %	0.0 %
13.614167	0.0 %	0.0 %
13.619172	0.0 %	0.0 %
13.624123	0.0 %	0.0 %
13.629036	0.0 %	0.0 %
13.634149	0.0 %	0.0 %
13.639076	0.0 %	0.0 %
13.644579	0.0 %	0.0 %
13.649199	0.0 %	0.0 %
13.654351	0.0 %	0.0 %
13.659102	0.0 %	0.0 %
13.664121	0.0 %	0.0 %
13.671194	0.0 %	0.0 %
13.67413	0.0 %	0.0 %
13.679048	0.0 %	0.0 %
13.684196	0.0 %	0.0 %
13.689373	0.0 %	0.0 %
13.69414	0.0 %	0.0 %
13.708441	0.0 %	0.0 %
13.712397	0.0 %	0.0 %
13.714211	0.0 %	0.0 %
13.714487	0.0 %	0.0 %
13.719113	0.0 %	0.0 %
13.724115	0.0 %	0.0 %
13.729256	0.0 %	0.0 %
13.734169	0.0 %	0.0 %
13.739105	0.0 %	0.0 %
13.744202	0.0 %	0.0 %
13.749287	0.0 %	0.0 %
13.754526	0.0 %	0.0 %
13.759086	0.0 %	0.0 %
13.764136	0.0 %	0.0 %
13.769123	0.0 %	0.0 %
13.774128	0.0 %	0.0 %
13.779099	0.0 %	0.0 %
13.784265	0.0 %	0.0 %
13.789488	0.0 %	0.0 %
13.794544	0.0 %	0.0 %
13.799946	0.0 %	0.0 %
13.804151	0.0 %	0.0 %
13.809099	0.0 %	0.0 %
13.814147	0.0 %	0.0 %
13.819467	0.0 %	0.0 %
13.825029	0.0 %	0.0 %
13.829102	0.0 %	0.0 %
13.834381	0.0 %	0.0 %
13.839077	0.0 %	0.0 %
13.844131	0.0 %	0.0 %
13.849291	0.0 %	0.0 %
13.854141	0.0 %	0.0 %
13.859694	0.0 %	0.0 %
13.864139	0.0 %	0.0 %
13.869039	0.0 %	0.0 %
13.874148	0.0 %	0.0 %
13.879004	0.0 %	0.0 %
13.884269	0.0 %	0.0 %
13.889233	0.0 %	0.0 %
13.894123	0.0 %	0.0 %
13.899026	0.0 %	0.0 %
13.904088	0.0 %	0.0 %
13.909052	0.0 %	0.0 %
13.91404	0.0 %	0.0 %
13.919019	0.0 %	0.0 %
13.924082	0.0 %	0.0 %
13.929065	0.0 %	0.0 %
13.934128	0.0 %	0.0 %
13.939081	0.0 %	0.0 %
13.94419	0.0 %	0.0 %
13.948992	0.0 %	0.0 %
13.954137	0.0 %	0.0 %
13.959059	0.0 %	0.0 %
13.964118	0.0 %	0.0 %
13.969041	0.0 %	0.0 %
13.974131	0.0 %	0.0 %
13.979054	0.0 %	0.0 %
13.984356	0.0 %	0.0 %
13.989606	0.0 %	0.0 %
13.994533	0.0 %	0.0 %
13.999358	0.0 %	0.0 %
14.0049	0.0 %	0.0 %
14.009262	0.0 %	0.0 %
14.01432	0.0 %	0.0 %
14.01911	0.0 %	0.0 %
14.024119	0.0 %	0.0 %
14.02965	0.0 %	0.0 %
14.034774	0.0 %	0.0 %
14.039597	0.0 %	0.0 %
14.044379	0.0 %	0.0 %
14.049222	0.0 %	0.0 %
14.05457	0.0 %	0.0 %
14.059785	0.0 %	0.0 %
14.064374	0.0 %	0.0 %
14.069066	0.0 %	0.0 %
14.07466	0.0 %	0.0 %
14.079653	0.0 %	0.0 %
14.084845	0.0 %	0.0 %
14.089857	0.0 %	0.0 %
14.094347	0.0 %	0.0 %
14.099228	0.0 %	0.0 %
14.104523	0.0 %	0.0 %
14.10985	0.0 %	0.0 %
14.114888	0.0 %	0.0 %
14.119351	0.0 %	0.0 %
14.124364	0.0 %	0.0 %
14.129064	0.0 %	0.0 %
14.134282	0.0 %	0.0 %
14.139245	0.0 %	0.0 %
14.144683	0.0 %	0.0 %
14.149718	0.0 %	0.0 %
14.154852	0.0 %	0.0 %
14.159476	0.0 %	0.0 %
14.164386	0.0 %	0.0 %
14.169364	0.0 %	0.0 %
14.174077	0.0 %	0.0 %
14.179659	0.0 %	0.0 %
14.185132	0.0 %	0.0 %
14.189729	0.0 %	0.0 %
14.194438	0.0 %	0.0 %
14.199536	0.0 %	0.0 %
14.204618	0.0 %	0.0 %
14.209552	0.0 %	0.0 %
14.214591	0.0 %	0.0 %
14.219884	0.0 %	0.0 %
14.224097	0.0 %	0.0 %
14.229723	0.0 %	0.0 %
14.235085	0.0 %	0.0 %
14.240023	0.0 %	0.0 %
14.245134	0.0 %	0.0 %
14.249262	0.0 %	0.0 %
14.254101	0.0 %	0.0 %
14.259403	0.0 %	0.0 %
14.26481	0.0 %	0.0 %
14.269604	0.0 %	0.0 %
14.274413	0.0 %	0.0 %
14.279737	0.0 %	0.0 %
14.284947	0.0 %	0.0 %
14.289658	0.0 %	0.0 %
14.294269	0.0 %	0.0 %
14.299466	0.0 %	0.0 %
14.304324	0.0 %	0.0 %
14.309146	0.0 %	0.0 %
14.314087	0.0 %	0.0 %
14.319135	0.0 %	0.0 %
14.324493	0.0 %	0.0 %
14.329177	0.0 %	0.0 %
14.334799	0.0 %	0.0 %
14.339384	0.0 %	0.0 %
14.345124	0.0 %	0.0 %
14.349454	0.0 %	0.0 %
14.354147	0.0 %	0.0 %
14.359268	0.0 %	0.0 %
14.365234	0.0 %	0.0 %
14.369307	0.0 %	0.0 %
14.374598	0.0 %	0.0 %
14.379309	0.0 %	0.0 %
14.386882	0.0 %	0.0 %
14.389926	0.0 %	0.0 %
14.394154	0.0 %	0.0 %
14.39963	0.0 %	0.0 %
14.404429	0.0 %	0.0 %
14.409854	0.0 %	0.0 %
14.414884	0.0 %	0.0 %
14.41944	0.0 %	0.0 %
14.424989	0.0 %	0.0 %
14.429121	0.0 %	0.0 %
14.435349	0.0 %	0.0 %
14.44041	0.0 %	0.0 %
14.446417	0.0 %	0.0 %
14.449713	0.0 %	0.0 %
14.454946	0.0 %	0.0 %
14.459548	0.0 %	0.0 %
14.464425	0.0 %	0.0 %
14.469486	0.0 %	0.0 %
14.485961	0.0 %	0.0 %
14.488532	0.0 %	0.0 %
14.491737	0.0 %	0.0 %
14.494808	0.0 %	0.0 %
14.498117	0.0 %	0.0 %
14.501513	0.0 %	0.0 %
14.504437	0.0 %	0.0 %
14.509897	0.0 %	0.0 %
14.514554	0.0 %	0.0 %
14.518955	0.0 %	0.0 %
14.524283	0.0 %	0.0 %
14.529045	0.0 %	0.0 %
14.534176	0.0 %	0.0 %
14.539057	0.0 %	0.0 %
14.544116	0.0 %	0.0 %
14.549087	0.0 %	0.0 %
